8.086957, 48.717949, 0.000495
8.086957, 53.846154, 0.000390
8.086957, 58.974359, 0.000317
8.086957, 64.102564, 0.000266
8.086957, 69.230769, 0.000226
8.086957, 74.358974, 0.000191
8.086957, 79.487179, 0.000157
8.086957, 84.615385, 0.000124
8.086957, 89.743590, 0.000092
8.086957, 94.871795, 0.000064
8.086957, 100.000000, 0.000040
8.347826, -100.000000, 0.000099
8.347826, -94.871795, 0.000190
8.347826, -89.743590, 0.000342
8.347826, -84.615385, 0.000580
8.347826, -79.487179, 0.000921
8.347826, -74.358974, 0.001367
8.347826, -69.230769, 0.001891
8.347826, -64.102564, 0.002434
8.347826, -58.974359, 0.002913
8.347826, -53.846154, 0.003247
8.347826, -48.717949, 0.003372
8.347826, -43.589744, 0.003269
8.347826, -38.461538, 0.002964
8.347826, -33.333333, 0.002517
8.347826, -28.205128, 0.002006
8.347826, -23.076923, 0.001506
8.347826, -17.948718, 0.001077
8.347826, -12.820513, 0.000760
8.347826, -7.692308, 0.000580
8.347826, -2.564103, 0.000547
8.347826, 2.564103, 0.000654
8.347826, 7.692308, 0.000869
8.347826, 12.820513, 0.001135
8.347826, 17.948718, 0.001375
8.347826, 23.076923, 0.001517
8.347826, 28.205128, 0.001521
8.347826, 33.333333, 0.001391
8.347826, 38.461538, 0.001171
8.347826, 43.589744, 0.000919
8.347826, 48.717949, 0.000688
8.347826, 53.846154, 0.000506
8.347826, 58.974359, 0.000379
8.347826, 64.102564, 0.000297
8.347826, 69.230769, 0.000242
8.347826, 74.358974, 0.000201
8.347826, 79.487179, 0.000165
8.347826, 84.615385, 0.000129
8.347826, 89.743590, 0.000095
8.347826, 94.871795, 0.000064
8.347826, 100.000000, 0.000040
8.608696, -100.000000, 0.000107
8.608696, -94.871795, 0.000199
8.608696, -89.743590, 0.000350
8.608696, -84.615385, 0.000581
8.608696, -79.487179, 0.000908
8.608696, -74.358974, 0.001334
8.608696, -69.230769, 0.001836
8.608696, -64.102564, 0.002362
8.608696, -58.974359, 0.002833
8.608696, -53.846154, 0.003163
8.608696, -48.717949, 0.003287
8.608696, -43.589744, 0.003184
8.608696, -38.461538, 0.002883
8.608696, -33.333333, 0.002450
8.608696, -28.205128, 0.001962
8.608696, -23.076923, 0.001492
8.608696, -17.948718, 0.001093
8.608696, -12.820513, 0.000801
8.608696, -7.692308, 0.000642
8.608696, -2.564103, 0.000631
8.608696, 2.564103, 0.000769
8.608696, 7.692308, 0.001035
8.608696, 12.820513, 0.001372
8.608696, 17.948718, 0.001695
8.608696, 23.076923, 0.001915
8.608696, 28.205128, 0.001970
8.608696, 33.333333, 0.001850
8.608696, 38.461538, 0.001596
8.608696, 43.589744, 0.001276
8.608696, 48.717949, 0.000959
8.608696, 53.846154, 0.000693
8.608696, 58.974359, 0.000497
8.608696, 64.102564, 0.000367
8.608696, 69.230769, 0.000285
8.608696, 74.358974, 0.000231
8.608696, 79.487179, 0.000186
8.608696, 84.615385, 0.000144
8.608696, 89.743590, 0.000104
8.608696, 94.871795, 0.000069
8.608696, 100.000000, 0.000042
8.869565, -100.000000, 0.000113
8.869565, -94.871795, 0.000208
8.869565, -89.743590, 0.000359
8.869565, -84.615385, 0.000583
8.869565, -79.487179, 0.000891
8.869565, -74.358974, 0.001285
8.869565, -69.230769, 0.001745
8.869565, -64.102564, 0.002226
8.869565, -58.974359, 0.002657
8.869565, -53.846154, 0.002960
8.869565, -48.717949, 0.003071
